1 1:1 2:0 3:0.74084 4:0.04974 5:0.79074 6:0.02543 7:0.78575 8:0.03793 9:0.6623 10:0.09948 11:0.67801 12:0.31152 13:0.75934 14:0.07348 15:0.74695 16:0.08442 17:0.70681 18:-0.07853 19:0.63613 20:0 21:0.70021 22:0.11355 23:0.68183 24:0.12185 25:0.67016 26:0.15445 27:0.64158 28:0.13608 29:0.65707 30:0.17539 31:0.59759 32:0.14697 33:0.57455 34:0.15114 
1 1:1 2:0 3:0.21429 4:-0.09524 5:0.33333 6:0.07143 7:0.19048 8:0.19048 9:0.2381 10:0.09524 11:0.40476 12:0.02381 13:0.30952 14:-0.04762 15:0.30952 16:-0.04762 17:0.28571 18:-0.11905 19:0.33333 20:0.04762 21:0.30952 22:0 23:0.21429 24:-0.11905 25:0.35714 26:-0.04762 27:0.22109 28:-0.0229 29:0.19048 30:0 31:0.16997 32:-0.02034 33:0.14694 34:-0.01877 
1 1:1 2:0 3:0.33333 4:-0.25 5:0.44444 6:0.22222 7:0.38889 8:0.16667 9:0.41667 10:0.13889 11:0.5 12:-0.11111 13:0.54911 14:-0.08443 15:0.58333 16:0.33333 17:0.55556 18:0.02778 19:0.25 20:-0.19444 21:0.47222 22:-0.05556 23:0.52778 24:-0.02778 25:0.38889 26:0.08333 27:0.41543 28:-0.14256 29:0.19444 30:-0.13889 31:0.36924 32:-0.14809 33:0.08333 34:-0.5 
1 1:1 2:0 3:0.90608 4:-0.01657 5:0.98122 6:-0.01989 7:0.95691 8:-0.03646 9:0.85746 10:0.0011 11:0.89724 12:-0.03315 13:0.89061 14:-0.01436 15:0.90608 16:-0.0453 17:0.91381 18:-0.00884 19:0.80773 20:-0.12928 21:0.88729 22:0.01215 23:0.92155 24:-0.0232 25:0.9105 26:-0.02099 27:0.89147 28:-0.0776 29:0.82983 30:-0.17238 31:0.96022 32:-0.03757 33:0.87403 34:-0.16243 
1 1:1 2:0 3:1 4:0.06538 5:1 6:0.20746 7:1 8:0.26281 9:0.93051 10:0.32213 11:0.86773 12:0.39039 13:0.75474 14:0.50082 15:0.79555 16:0.52321 17:0.65954 18:0.60756 19:0.57619 20:0.62999 21:0.47807 22:0.67135 23:0.40553 24:0.6884 25:0.34384 26:0.72082 27:0.27712 28:0.72386 29:0.19296 30:0.70682 31:0.11372 32:0.72688 33:0.0699 34:0.71444 
1 1:1 2:0 3:0.66667 4:-0.01366 5:0.97404 6:0.06831 7:0.4959 8:0.50137 9:0.75683 10:-0.00273 11:0.65164 12:-0.14071 13:0.40164 14:-0.48907 15:0.39208 16:0.58743 17:0.76776 18:0.31831 19:0.78552 20:0.11339 21:0.47541 22:-0.44945 23:1 24:0.00683 25:0.60656 26:0.06967 27:0.68656 28:0.17088 29:0.87568 30:0.07787 31:0.55328 32:0.2459 33:0.13934 34:0.48087 
1 1:1 2:0 3:0.97905 4:0.1581 5:0.90112 6:0.35237 7:0.82039 8:0.48561 9:0.7176 10:0.64888 11:0.58827 12:0.73743 13:0.40349 14:0.83156 15:0.2514 16:0.84804 17:0.047 18:0.85475 19:-0.12193 20:0.79749 21:-0.2618 22:0.80754 23:-0.37835 24:0.71676 25:-0.51034 26:0.58324 27:-0.57587 28:0.4604 29:-0.61899 30:0.30796 31:-0.65754 32:0.18345 33:-0.64134 34:0.02968 
1 1:1 2:0 3:0.51207 4:1 5:1 6:0.5381 7:0.71178 8:0.80833 9:0.45622 10:0.46427 11:0.33081 12:1 13:0.21249 14:1 15:-0.17416 16:1 17:-0.33081 18:0.98722 19:-0.61382 20:1 21:-0.52674 22:0.71699 23:-0.885 24:0.47894 25:-1 26:0.35175 27:-1 28:0.09569 29:-1 30:-0.16713 31:-1 32:-0.42226 33:-0.91903 34:-0.65557 
1 1:1 2:0 3:0.85013 4:0.01809 5:0.92211 6:0.01456 7:0.92046 8:0.0218 9:0.92765 10:0.0801 11:0.87597 12:0.1137 13:0.91161 14:0.0432 15:0.90738 16:0.05018 17:0.87339 18:0.02842 19:0.95866 20:0 21:0.89097 22:0.07047 23:0.8843 24:0.07697 25:0.83721 26:0.10853 27:0.86923 28:0.0895 29:0.87597 30:0.08786 31:0.85198 32:0.10134 33:0.84258 34:0.10698 
1 1:1 2:0 3:0.71521 4:-0.00647 5:0.66667 6:-0.04207 7:0.63107 8:-0.05178 9:0.77994 10:0.08091 11:0.67314 12:0.09709 13:0.64725 14:0.15858 15:0.60194 16:-0.01942 17:0.54369 18:-0.04531 19:0.46926 20:-0.10032 21:0.64725 22:0.14887 23:0.39159 24:0.21683 25:0.52427 26:-0.05502 27:0.45105 28:0.0004 29:0.31392 30:-0.06796 31:0.49191 32:-0.1068 33:0.30421 34:-0.05178 
1 1:1 2:0 3:0.90116 4:0.16607 5:0.79299 6:0.37379 7:0.7299 8:0.50515 9:0.59784 10:0.72997 11:0.44303 12:0.81152 13:0.24412 14:0.87493 15:0.06438 16:0.85038 17:-0.12611 18:0.87396 19:-0.28739 20:0.79617 21:-0.46635 22:0.65924 23:-0.57135 24:0.53805 25:-0.68159 26:0.39951 27:-0.71844 28:0.25835 29:-0.72369 30:0.11218 31:-0.71475 32:-0.05525 33:-0.67699 34:-0.19904 
1 1:1 2:0 3:1 4:0.11385 5:0.70019 6:-0.12144 7:0.81594 8:0.09677 9:0.71157 10:0.01139 11:0.56167 12:-0.0778 13:0.6907 14:0.12524 15:0.58634 16:0.03985 17:0.53131 18:-0.03416 19:0.6945 20:0.16888 21:0.72676 22:0.07211 23:0.32068 24:0.05882 25:0.53321 26:0.37381 27:0.4909 28:0.17951 29:0.1518 30:0.32448 31:0.44141 32:0.18897 33:0.56167 34:0.1518 
1 1:1 2:0 3:0.68317 4:0.05375 5:0.84803 6:0.00202 7:0.84341 8:0.00301 9:0.843 10:0.09901 11:0.75813 12:0.04102 13:0.81892 14:0.00585 15:0.80738 16:0.00673 17:0.80622 18:-0.12447 19:0.77935 20:-0.03536 21:0.76365 22:0.00909 23:0.74635 24:0.00978 25:0.79632 26:-0.04243 27:0.70824 28:0.01096 29:0.62235 30:0.11598 31:0.66624 32:0.0119 33:0.64407 34:0.01227 
1 1:1 2:0 3:0.90374 4:-0.01604 5:1 6:0.08021 7:1 8:0.01604 9:0.93048 10:0.00535 11:0.93583 12:-0.01604 13:1 14:0 15:1 16:0.06417 17:1 18:0.04813 19:0.91444 20:0.04278 21:0.96791 22:0.02139 23:0.9893 24:-0.01604 25:0.96257 26:0.05348 27:0.96974 28:0.04452 29:0.87701 30:0.0107 31:1 32:0.09091 33:0.97861 34:0.06417 
1 1:1 2:0 3:1 4:0.54902 5:0.62745 6:1 7:0.01961 8:1 9:-0.4902 10:0.92157 11:-0.82353 12:0.58824 13:-1 14:0.11765 15:-0.96078 16:-0.33333 17:-0.64706 18:-0.68627 19:-0.23529 20:-0.86275 21:0.35294 22:-1 23:0.7451 24:-0.72549 25:0.92157 26:-0.21569 27:0.92874 28:0.21876 29:0.72549 30:0.56863 31:0.23529 32:0.90196 33:-0.11765 34:0.90196 
1 1:1 2:0 3:0.89706 4:0.38235 5:0.91176 6:0.375 7:0.74265 8:0.67647 9:0.45588 10:0.77941 11:0.19118 12:0.88971 13:-0.02206 14:0.86029 15:-0.20588 16:0.82353 17:-0.375 18:0.67647 19:-0.5 20:0.47794 21:-0.73529 22:0.38235 23:-0.86029 24:0.08824 25:-0.74265 26:-0.125 27:-0.67925 28:-0.24131 29:-0.55147 30:-0.42647 31:-0.44118 32:-0.50735 33:-0.28676 34:-0.56618 
1 1:1 2:0 3:1 4:0.06843 5:1 6:0.14211 7:1 8:0.22108 9:1 10:-0.125 11:1 12:0.39495 13:1 14:0.48981 15:1 16:0.58986 17:-0.375 18:1 19:1 20:0 21:1 22:0.92001 23:1 24:1 25:1 26:1 27:1 28:1 29:1 30:0.25 31:1 32:1 33:1 34:1 
1 1:1 2:0 3:0.92436 4:0.36924 5:0.71976 6:0.6842 7:0.29303 8:0.94078 9:-0.11108 10:0.76527 11:-0.31605 12:0.92453 13:-0.66616 14:0.78766 15:-0.92145 16:0.42314 17:-0.94315 18:0.09585 19:-1 20:0.03191 21:-0.66431 22:-0.66278 23:-0.4601 24:-0.78174 25:-0.13486 26:-0.88082 27:0.19765 28:-0.85137 29:0.48904 30:-0.70247 31:0.69886 32:-0.46048 33:0.76066 34:-0.13194 
1 1:1 2:0 3:0.99025 4:-0.05785 5:0.99793 6:-0.13009 7:0.98663 8:-0.1943 9:0.99374 10:-0.25843 11:0.92738 12:-0.3013 13:0.92651 14:-0.37965 15:0.89812 16:-0.43796 17:0.84922 18:-0.52064 19:0.87433 20:-0.57075 21:0.79016 22:-0.59839 23:0.74725 24:-0.64615 25:0.68282 26:-0.68479 27:0.65247 28:-0.73174 29:0.6101 30:-0.75353 31:0.54752 32:-0.80278 33:0.49195 34:-0.83245 
1 1:1 2:0 3:1 4:0.0738 5:1 6:0.0342 7:1 8:-0.05563 9:1 10:0.08764 11:1 12:0.19651 13:1 14:0.20328 15:1 16:0.12785 17:1 18:0.10561 19:1 20:0.27087 21:1 22:0.44758 23:1 24:0.4175 25:1 26:0.20033 27:1 28:0.36743 29:0.95603 30:0.48641 31:1 32:0.32492 33:1 34:0.46712 
1 1:1 2:0 3:0.93147 4:0.29282 5:0.79917 6:0.55756 7:0.59952 8:0.71596 9:0.26203 10:0.92651 11:0.04636 12:0.96748 13:-0.23237 14:0.9513 15:-0.55926 16:0.81018 17:-0.73329 18:0.62385 19:-0.90995 20:0.362 21:-0.92254 22:0.0604 23:-0.93618 24:-0.19838 25:-0.83192 26:-0.46906 27:-0.65165 28:-0.69556 29:-0.41223 30:-0.85725 31:-0.1359 32:-0.93953 33:0.10007 34:-0.94823 
1 1:1 2:0 3:0.9408 4:0.11933 5:0.85738 6:0.01038 7:0.85124 8:0.01546 9:0.76966 10:-0.00278 11:0.84459 12:0.10916 13:0.83289 14:0.03027 15:0.8268 16:0.03506 17:0.74838 18:0.01943 19:0.80019 20:0.02405 21:0.80862 22:0.04901 23:0.80259 24:0.05352 25:0.77336 26:0.0222 27:0.79058 28:0.06235 29:0.85939 30:0.09251 31:0.77863 32:0.0709 33:0.77269 34:0.07508 
1 1:1 2:0 3:0.32834 4:0.0252 5:0.15236 6:0.21278 7:0.14919 8:0.74003 9:-0.25706 10:0.92324 11:-0.10312 12:0.1938 13:-0.61352 14:0.25786 15:-0.94053 16:-0.05409 17:-0.13117 18:-0.14329 19:-0.30315 20:-0.44615 21:-0.11409 22:-0.85597 23:0.02668 24:-0.22786 25:0.27942 26:-0.06295 27:0.33737 28:-0.11876 29:0.27657 30:-0.11409 31:0.15078 32:0.13296 33:0.12197 34:0.20468 
1 1:1 2:0 3:0.99645 4:0.06468 5:1 6:-0.01236 7:0.97811 8:0.02498 9:0.96112 10:0.02312 11:0.99274 12:0.07808 13:0.89323 14:0.10346 15:0.94212 16:0.05269 17:0.88809 18:0.1112 19:0.86104 20:0.08631 21:0.81633 22:0.1183 23:0.83668 24:0.14442 25:0.81329 26:0.13412 27:0.79476 28:0.13638 29:0.7911 30:0.15379 31:0.77122 32:0.1593 33:0.70941 34:0.12015 
1 1:1 2:0 3:0.84713 4:-0.03397 5:0.86412 6:-0.08493 7:0.81953 8:0 9:0.73673 10:-0.07643 11:0.71975 12:-0.13588 13:0.74947 14:-0.11677 15:0.77495 16:-0.18684 17:0.78132 18:-0.21231 19:0.61996 20:-0.10191 21:0.79193 22:-0.15711 23:0.89384 24:-0.03397 25:0.84926 26:-0.26115 27:0.74115 28:-0.23312 29:0.66242 30:-0.22293 31:0.72611 32:-0.37792 33:0.65817 34:-0.24841 
1 1:1 2:0 3:0.74916 4:0.02549 5:0.98994 6:0.09792 7:0.75855 8:0.12877 9:0.74313 10:-0.09188 11:0.95842 12:0.02482 13:0.97921 14:-0.00469 15:0.9611 16:0.10195 17:0.91482 18:0.03756 19:0.71026 20:0.02683 21:0.81221 22:-0.08048 23:1 24:0 25:0.71764 26:-0.01207 27:0.82271 28:0.02552 29:0.72435 30:-0.01073 31:0.90409 32:0.11066 33:0.72837 34:0.0275 
1 1:1 2:0 3:0.44444 4:0.44444 5:0.53695 6:0.90763 7:-0.22222 8:1 9:-0.33333 10:0.88889 11:-1 12:0.33333 13:-1 14:-0.11111 15:-1 16:-0.22222 17:-0.66667 18:-0.77778 19:0.55556 20:-1 21:-0.22222 22:-0.77778 23:0.77778 24:-0.22222 25:0.33333 26:0 27:0.9212 28:0.45019 29:0.57454 30:0.84353 31:0.22222 32:1 33:-0.55556 34:1 
1 1:1 2:0 3:0.7983 4:0.09417 5:0.78129 6:0.20656 7:0.71628 8:0.28068 9:0.6932 10:0.41252 11:0.65917 12:0.50122 13:0.57898 14:0.60814 15:0.4921 16:0.58445 17:0.33354 18:0.67861 19:0.29587 20:0.63548 21:0.09599 22:0.68104 23:0.02066 24:0.72236 25:-0.08748 26:0.63183 27:-0.11925 28:0.60696 29:-0.18226 30:0.56015 31:-0.25516 32:0.51701 33:-0.27339 34:0.42467 
1 1:1 2:0 3:0.25 4:0.16667 5:0.46667 6:0.26667 7:0.19036 8:0.23966 9:0.07766 10:0.19939 11:0.0107 12:0.14922 13:-0.02367 14:0.10188 15:-0.03685 16:0.06317 17:-0.03766 18:0.03458 19:-0.0323 20:0.01532 21:-0.02474 22:0.00357 23:-0.01726 24:-0.00273 25:-0.01097 26:-0.00539 27:-0.00621 28:-0.00586 29:-0.00294 30:-0.0052 31:-0.00089 32:-0.00408 33:0.00025 34:-0.00291 
1 1:1 2:0 3:1 4:-0.02401 5:0.9414 6:0.06531 7:0.92106 8:-0.23255 9:0.77152 10:-0.16399 11:0.52798 12:-0.20275 13:0.56409 14:-0.00712 15:0.34395 16:-0.27457 17:0.5294 18:-0.2178 19:0.45107 20:-0.17813 21:0.05982 22:-0.35575 23:0.02309 24:-0.52879 25:0.03286 26:-0.65158 27:0.1329 28:-0.53206 29:0.02431 30:-0.62197 31:-0.05707 32:-0.59573 33:-0.04608 34:-0.65697 
1 1:1 2:0 3:0.92308 4:0.15451 5:0.86399 6:0.29757 7:0.72582 8:0.3679 9:0.70588 10:0.5683 11:0.57449 12:0.62719 13:0.4327 14:0.74676 15:0.31705 16:0.67697 17:0.19128 18:0.76818 19:0.04686 20:0.76171 21:-0.12064 22:0.76969 23:-0.18479 24:0.71327 25:-0.29291 26:0.65708 27:-0.38798 28:0.58553 29:-0.46799 30:0.50131 31:-0.53146 32:0.40732 33:-0.56231 34:0.35095 
1 1:1 2:0 3:0.5754 4:-0.03175 5:0.75198 6:-0.05357 7:0.61508 8:-0.0119 9:0.53968 10:0.03373 11:0.61706 12:0.09921 13:0.59127 14:-0.02381 15:0.62698 16:0.0119 17:0.70833 18:0.02579 19:0.60317 20:0.01587 21:0.47817 22:-0.02778 23:0.59127 24:0.0377 25:0.5 26:0.03968 27:0.61291 28:-0.01237 29:0.61706 30:-0.13492 31:0.68849 32:-0.01389 33:0.625 34:-0.03175 
1 1:1 2:0 3:0.5894 4:-0.60927 5:0.8543 6:0.55298 7:0.81126 8:0.07285 9:0.56623 10:0.16225 11:0.32781 12:0.24172 13:0.50331 14:0.12252 15:0.63907 16:0.19868 17:0.71854 18:0.42715 19:0.54305 20:0.13907 21:0.65232 22:0.27815 23:0.68874 24:0.07285 25:0.51872 26:0.26653 27:0.49013 28:0.27687 29:0.46216 30:0.28574 31:0.43484 32:0.29324 33:0.40821 34:0.29942 
1 1:1 2:0 3:0.76627 4:0.21106 5:0.63935 6:0.38112 7:0.48409 8:0.525 9:0.15 10:0.22273 11:0.13753 12:0.59565 13:-0.07727 14:0.44545 15:0 16:0.48636 17:-0.27491 18:0.42014 19:-0.56136 20:0.36818 21:-0.36591 22:0.18864 23:-0.40533 24:0.07588 25:-0.38483 26:-0.03229 27:-0.33942 28:-0.12486 29:-0.2754 30:-0.19714 31:-0.19962 32:-0.24648 33:-0.11894 34:-0.27218 
1 1:1 2:0 3:1 4:-0.24051 5:1 6:-0.20253 7:0.87342 8:-0.10127 9:0.88608 10:0.01266 11:1 12:0.11392 13:0.92405 14:0.06329 15:0.8481 16:-0.03797 17:0.63291 18:-0.36709 19:0.87342 20:-0.01266 21:0.93671 22:0.06329 23:1 24:0.25316 25:0.62025 26:-0.37975 27:0.84637 28:-0.0554 29:1 30:-0.06329 31:0.53165 32:0.02532 33:0.83544 34:-0.02532 
1 1:1 2:0 3:1 4:0.05149 5:0.99363 6:0.10123 7:0.96142 8:0.14756 9:0.95513 10:-0.26496 11:0.66026 12:0.54701 13:0.80426 14:0.25283 15:0.73781 16:0.2738 17:0.66775 18:0.28714 19:0.59615 20:0.29304 21:0.52494 22:0.292 23:0.45582 24:0.28476 25:0.39023 26:0.27226 27:0.3293 28:0.25553 29:0.27381 30:0.23568 31:0.22427 32:0.21378 33:0.18086 34:0.19083 
1 1:1 2:0 3:0.83508 4:0.08298 5:0.73739 6:-0.14706 7:0.84349 8:-0.05567 9:0.90441 10:-0.04622 11:0.89391 12:0.1313 13:0.81197 14:0.06723 15:0.79307 16:-0.08929 17:1 18:-0.02101 19:0.96639 20:0.06618 21:0.87605 22:0.01155 23:0.77521 24:0.06618 25:0.95378 26:-0.04202 27:0.83479 28:0.00123 29:1 30:0.12815 31:0.8666 32:-0.10714 33:0.90546 34:-0.04307 
1 1:1 2:0 3:0.88116 4:0.27475 5:0.72125 6:0.42881 7:0.61559 8:0.63662 9:0.38825 10:0.90502 11:0.09831 12:0.96128 13:-0.20097 14:0.892 15:-0.35737 16:0.775 17:-0.65114 18:0.6221 19:-0.78768 20:0.45535 21:-0.81856 22:0.19095 23:-0.83943 24:-0.08079 25:-0.78334 26:-0.26356 27:-0.67557 28:-0.45511 29:-0.54732 30:-0.60858 31:-0.30512 32:-0.667 33:-0.19312 34:-0.75597 
1 1:1 2:0 3:1 4:0.16195 5:1 6:-0.05558 7:1 8:0.01373 9:1 10:-0.12352 11:1 12:-0.01511 13:1 14:-0.01731 15:1 16:-0.06374 17:1 18:-0.07157 19:1 20:0.059 21:1 22:-0.10108 23:1 24:-0.02685 25:1 26:-0.22978 27:1 28:-0.06823 29:1 30:0.08299 31:1 32:-0.14194 33:1 34:-0.07439 
1 1:1 2:0 3:1 4:0.05812 5:0.94525 6:0.07418 7:0.99952 8:0.13231 9:1 10:-0.01911 11:0.94846 12:0.07033 13:0.95713 14:0.14644 15:0.94862 16:0.11224 17:0.90896 18:0.20119 19:0.96741 20:0.16265 21:0.99695 22:0.14258 23:0.90784 24:0.1641 25:0.91667 26:0.22431 27:0.88423 28:0.23571 29:0.88568 30:0.22511 31:0.78324 32:0.29576 33:0.83574 34:0.31166 
1 1:1 2:0 3:0.88241 4:0.30634 5:0.73232 6:0.57816 7:0.34109 8:0.58527 9:0.05717 10:1 11:-0.09238 12:0.92118 13:-0.62403 14:0.71996 15:-0.69767 16:0.32558 17:-0.81422 18:0.41195 19:-1 20:-0.00775 21:-0.78973 22:-0.41085 23:-0.76901 24:-0.45478 25:-0.57242 26:-0.67605 27:-0.3161 28:-0.81876 29:-0.02979 30:-0.86841 31:0.25392 32:-0.82127 33:0.00194 34:-0.81686 
1 1:1 2:0 3:0.9449 4:-0.49311 5:1 6:-0.03692 7:0.98898 8:-0.87052 9:0.90083 10:0.66942 11:1 12:-0.10104 13:1 14:-0.12493 15:1 16:-0.15017 17:1 18:-0.17681 19:1 20:-0.20491 21:1 22:-0.23452 23:1 24:-0.26571 25:1 26:-0.29852 27:1 28:-0.33304 29:1 30:-0.36931 31:1 32:-0.4074 33:1 34:-0.44739 
1 1:1 2:0 3:0.95704 4:-0.12095 5:0.63318 6:-0.1269 7:0.96365 8:-0.18242 9:0.97026 10:0.0846 11:0.92003 12:-0.01124 13:0.83543 14:-0.24719 15:1 16:-0.31395 17:0.99273 18:-0.21216 19:0.98678 20:-0.21018 21:1 22:-0.27165 23:0.93126 24:-0.39458 25:1 26:-0.19233 27:0.88793 28:-0.31565 29:0.81428 30:-0.23728 31:0.89095 32:-0.31857 33:0.69531 34:-0.41573 
1 1:1 2:0 3:1 4:0.03529 5:1 6:0.18281 7:1 8:0.26968 9:1 10:0.25068 11:1 12:0.28778 13:1 14:0.38643 15:1 16:0.31674 17:1 18:0.65701 19:1 20:0.53846 21:1 22:0.61267 23:1 24:0.59457 25:0.89593 26:0.68326 27:0.89502 28:0.71374 29:0.85611 30:0.67149 31:0.74389 32:0.85611 33:0.71493 34:0.75837 
1 1:1 2:0 3:0.49515 4:0.09709 5:0.29612 6:0.05825 7:0.34951 8:0 9:0.57282 10:-0.02427 11:0.58252 12:0.02427 13:0.33495 14:0.04854 15:0.52427 16:0.00485 17:0.47087 18:-0.1068 19:0.43204 20:0.00485 21:0.34951 22:0.05825 23:0.18932 24:0.25728 25:0.31068 26:-0.15049 27:0.36547 28:0.03815 29:0.3932 30:0.17476 31:0.26214 32:0 33:0.37379 34:-0.01942 
1 1:1 2:0 3:0.8471 4:0.13533 5:0.73638 6:-0.06151 7:0.87873 8:0.0826 9:0.88928 10:-0.09139 11:0.78735 12:0.06678 13:0.80668 14:-0.00351 15:0.79262 16:-0.01054 17:0.85764 18:-0.04569 19:0.8717 20:-0.03515 21:0.81722 22:-0.0949 23:0.71002 24:0.04394 25:0.86467 26:-0.15114 27:0.81147 28:-0.04822 29:0.78207 30:-0.00703 31:0.75747 32:-0.06678 33:0.85764 34:-0.06151 
1 1:1 2:0 3:0.26667 4:-0.1 5:0.53333 6:0 7:0.33333 8:-0.13333 9:0.36667 10:0.11667 11:0.56667 12:0.01667 13:0.71667 14:0.08333 15:0.7 16:-0.06667 17:0.53333 18:0.2 19:0.41667 20:-0.01667 21:0.31667 22:0.2 23:0.7 24:0 25:0.25 26:0.13333 27:0.46214 28:0.05439 29:0.4 30:0.03333 31:0.46667 32:0.03333 33:0.41667 34:-0.05 
1 1:1 2:0 3:1 4:0.24168 5:1 6:0.4859 7:1 8:0.72973 9:1 10:1 11:1 12:1 13:1 14:1 15:1 16:0.77128 17:1 18:1 19:1 20:1 21:0.74468 22:1 23:0.89647 24:1 25:0.64628 26:1 27:0.38255 28:1 29:0.10819 30:1 31:-0.1737 32:1 33:-0.81383 34:1 
1 1:1 2:0 3:1 4:0.0838 5:1 6:0.17387 7:1 8:-0.13308 9:0.98172 10:0.6452 11:1 12:0.47904 13:1 14:0.59113 15:1 16:0.70758 17:1 18:0.82777 19:1 20:0.95099 21:1 22:1 23:0.98042 24:1 25:0.91624 26:1 27:0.83899 28:1 29:0.74822 30:1 31:0.64358 32:1 33:0.52479 34:1 
